date;retweets;text
2019-03-18;0;"#WinklevossTwins : #Facebook #Cryptocurrency is ‘Cool’ But #Bitcoin is Better https://www. ccn.com/winklevoss-twi ns-facebook-cryptocurrency-is-cool-but-bitcoin-is-better … $ btc $ xbt $ gbtc $ xbtc $ spy $ spx $ dia $ dji $ qqq $ ixic $ gdx $ gld $ bar $ gbtc #fidelitydigitalassets #bakkt $ ice $ sbux $ msft $ sq $ ostk #Bitcoins $ ETH $ FB #FacebookCoin #FaceCoin"
2019-03-18;0;"Buying-Panic At Open & Close Rescues Stocks From Yield-Curve Tumble $ SPX $ NDX $ DJI $ IWM $ UUP $ BCH.X $ GLD $ OILB https:// talkmarkets.com/content/us-mar kets/buying-panic-at-open--close-rescues-stocks-from-yield-curve-tumble?post=214328 …"
2019-03-18;0;"#stocks start the week off strong as $ DJI $ SPX $ NDX and $ RUT all close in the green. Join Coach Frank over on YouTube at 4:30 Eastern to discuss Monday's price action in the Market Recap #trading"
2019-03-18;0;"$ SPY $ DJI - Just toss in a China tariff deal and maybe a rate cut in 2019 and it's new all-time highs before Santa comes again."
2019-03-18;0;"$ SPY $ DJI - Well so much for that quintuple top 2800 bs from a week ago. Powell and the Fed caved. It's BTFD forever again."
2019-03-18;0;"$ SPY $ DJI - Closing time One last call for alcohol so finish your whiskey or beer. Closing time You don't have to go DOWN but you can't stay here."
2019-03-18;2;"En un día con pocas noticias fundamentales, el mercado se encuentra sin dirección clara, a la espera de la reunión de la #ReservaFederal el miércoles. $ DJI $ SSEC $ VIX $ WTI $ FTSE $ DAX #DowJones #NYSE #wallstreet #market #StockMarket #stock #trading #Fed pic.twitter.com/b1jOI530ov"
2019-03-18;0;"A #Recession Is Coming, And Maybe a #BearMarket , Too https:// finance.yahoo.com/news/recession -coming-maybe-bear-market-100027929.html?soc_src=social-sh&soc_trk=tw … $ spx $ spy $ dia $ dji $ djia $ qqq $ ixic $ iwn $ iwm $ iwo $ voo $ tlt $ ief $ tyx $ tnx $ shv $ bil $ gbil $ lqd $ mint $ bnd $ hyg $ jnk $ bkln $ gdx $ gld $ bar $ vxx $ nugt #jeffgundlach $ dbl $ dsl $ dbltx $ dltnx"
2019-03-18;3;"#Bitcoin hits our target and $ DJI isn't looking healthy $ btcusd $ xbtusd $ crypto https:// youtu.be/a___CaG5W50 Join our FREE Discord at http:// discord.gg/dB53nDx $ Crypto / #FOREX / #equities markets #education and analysis #trading #Trader pic.twitter.com/AmyJojL1gG"
2019-03-18;1;"Stock market looking healthy. Maybe @realDonaldTrump @POTUS was right all along. #MAGA #Trump $ SPX $ DJI $ crypto https:// coinrivet.com/donald-trump-m ay-be-proved-right-as-stock-market-looks-bullish-after-finding-support/ …"
2019-03-18;0;"#SP500 $ SPX $ NDX $ DJI ¿Qué podemos esperar de la #FED ? Gráfico de relación entre la NAIRU (tasa de desempleo no aceleradora de la inflación o tasa natural de desempleo), la tasa real de desempleo y el tipo de interés de referencia de la Fed. https://www. finect.com/grupos/dws/art iculos/que-esperar-fed … pic.twitter.com/ojmtuTWBWE"
2019-03-18;0;"Let's say "gigantic Dow bull flag," and then realize it needs a trip to the bottom rail or maybe an overthrow down there to complete. $ DJIA $ DJI #YM_F pic.twitter.com/40trH9EDW6"
2019-03-18;1;"The dichotomy we saw last week between the Dow Jones Industrial Average and the S&P 500 Index (SPX) appears to be spilling into the new week as DJIA component Boeing remains under pressure. https:// bit.ly/2CaRgBW $ DJI pic.twitter.com/JmfNU4u2oy"
