date;retweets;text
2019-11-05;0;"Market Talk - Tuesday, Nov. 5 $ FXE $ AAXJ $ CNY $ OIL $ UUP $ INDA $ NDX $ SPX $ DJI $ DAX https:// talkmarkets.com/content/econom ics--politics/market-talk--tuesday-nov-5?post=239691 …"
2019-11-05;0;"Todays Stock Market Close After 102.14 Billion dollars was injected into the market today > https:// apps.newyorkfed.org/markets/autora tes/temp … $ SPY $ ES_F $ DJI $ DJIA #Dow #DowJones #Russell $ RUT #Nasdaq #QE4 #Repo #SPY #treasuries #Fed pic.twitter.com/NHKar5W5yg"
2019-11-05;13;"Q3 Results Nov 6: Qualcomm $ QCOM & SoftBank; Dow & NASDAQ Close Nov 5th at New Record Highs https://www. domainmondo.com/p/markets.html #stocks #Dow #NASDAQ $ IXIC $ DJI @SPDJIndices #StockMarket #investors #investing #Qualcomm #softbank光 #SoftBank #Uber #WeWork #VisionFund pic.twitter.com/HGn2dbOKAC"
2019-11-05;0;"$ SPX 3074.62 (-3.65 -0.12%) $ RUT 1599.6111 (+2.215 +0.14%) $ NDX 8210.1753 (-.4892 -0.01%) $ DJI 27492.63 (+30.52 +0.11%) $ VIX 13.10 (+.27 +2.10%) $ RVX 16.76 (+.08 +0.48%) $ VXN 17.08 (+.52 +3.14%) $ VXD 13.43 (+.17 +1.28%)"
2019-11-05;0;"Stocks Keep On $ MSF $ TSM $ AAPL $ ACWI Also $ SPX $ DJI https:// talkmarkets.com/content/etfs/s tocks-keep-on?post=239679 …"
2019-11-05;2;"US Equity Index Update (Tuesday Close): $ DJI +0.11% $ SPX -0.10% $ NDX +0.00% $ RTY +0.14% $ VIX +1.64%"
2019-11-05;0;"$ DAX closed + 11 lost ground.. $ DJI still pos + 30 not for long $ SPX - 2 $ USD keeps rising, doing damage to metals & indices EUR/USD 1.1060 about 140 pips from Shorts LIVE CALL."
2019-11-05;0;"$ SPX $ SPY $ DJI Powell after spending all that money on a Christmas Rally. pic.twitter.com/Ga1ywVFG20"
2019-11-05;1;"#BREAKING Stocks extend gains after October #ISM non-manufacturing index comes in at 54.7, higher than 53.5 estimate. $ DJI $ SPX $ DJI up at 27,552 points now. pic.twitter.com/A1XtxyfpW4"
2019-11-05;0;"ItHere Is How Central Banks Have Compounded Wealth Inequality https:// seekingalpha.com/article/430247 0?source=ansh … $ AGG , $ AOK , $ BIBL , $ BIL , $ BLES , $ DDM , $ DIA , $ DIVB , $ DJI , $ DOG , $ DRB , $ DXD , $ EEH , $ EPS , $ EQL , $ EUO , $ FEX , $ FZROX , $ GBIL , $ GLL , $ GOVT , $ GSY , $ HSGFX , $ HSTRX , $ HSVLX , $ HUSV , $ IBD , $ ICSH , $ IJS , $ IPKW"
2019-11-05;1;"Dajin Resources ( @DajinDJI ) ( #TSXV : $ DJI | #OTC : $ DJIFF ) Amends Agreement with Pluspetrol [ https:// stockhouse.com/news/press-rel eases/2019/11/05/dajin-amends-agreement-with-pluspetrol … ] #investing #stocks #stockmarket #trading #investors #capitalmarkets #news #business #mining #resources #miningstocks pic.twitter.com/nFA99C926G"
2019-11-05;1;"#DowJones Future #DJI $ DJI Intraday Haussier au-dessus pivot-support 27340 Cibles 27520 & 27600 Graph 30m' #RSI +infos► Clic image #AnalyseTechnique #Indices : Site, email: Voir https:// tcresearch.link/34AQXeL Twitter: Suivez @TCENTRAL_FR #Index #Bourse #WallStreet #MarchésFinanciers pic.twitter.com/5QKfmMcfeK"
2019-11-05;0;"The three major U.S. stock #indexes closed at record highs on Monday on positive #trade developments and strong corporate #earnings . Dow 30 $ DJI 18.02% #YTD S&P 500 $ SPX 23.11% YTD Nasdaq $ IXIC 30.20% YTD 71% of retail CFD accounts lose money. http:// bit.ly/2m9co5n"
2019-11-05;0;"Financials Market Report For Monday, Nov. 4 $ BNO $ FXB $ FXC $ FXY $ IEF $ IWM $ OIL $ TLT $ UNG $ NDX $ SPX $ VIX $ DJI $ BTC.X https:// talkmarkets.com/content/bonds/ financials-market-report-for-monday-nov-4?post=239609 …"
2019-11-05;0;"Quiet markets today... Asian markets closed slightly up... European markets are kind of flattish, mixed... US futures are currently slightly up and will open at new record highs... $ SPX $ DJI ... $ OIL continues to go up (Energy sector performing well $ XLE )"
2019-11-05;1;"#Futures $ SPX +8 $ DJI +85 $ NDX +31 $ RUT +7 $ VIX 14.65 (-) #USDJPY 108.85 (+) #EURUSD 1.113 (+) #USDCNY 6.99 (-) #Oil (wti) 56.96 (+) #Gold 1506 (-) #Copper 2.66 (+) #US10YR 1.81% (+)"
2019-11-05;0;"$ DIA daily $ DJI $ DJX pic.twitter.com/NTKptGvThC"
2019-11-05;0;"Market sent out mixed messages today. $ DJI & $ COMP closed at new high. $ DJT & $ RUT made an effort to run up but still have not made new high. #NYSE A/D & cum tick are negative. Beware!"
2019-11-05;1;"#BREAKING #WallStreet Closing Prices today: #DOW 27492.87 +0.11% $ DJI #SPX 3074.77 -0.11% $ SPX #NDX 8210.17 -0.01% #RTY 1599.63 +0.14% #VIX 13.04 +1.64% #TradingRebellion pic.twitter.com/gpZRJwpSyi"
2019-11-05;0;"Thrill/euphoria $ dji $ spx #stocks"
2019-11-05;0;"$ DJI + 73 TARGET + 100"
2019-11-05;0;"$ DJI $ NAS pic.twitter.com/rIEVUUOvSZ"
2019-11-05;0;"$ DJI projected a pos open TARGET ~~~ > +100"
