date;retweets;text
2017-09-13;0;"$ SPX 2498.37 (+1.89 +0.08%) $ RUT 1426.8943 (+3.4309 +0.24%) $ NDX 6004.3803 (+8.7452 +0.15%) $ DJI 22158.18 (+39.32 +0.18%)"
2017-09-13;0;"$ SPX - 2,500 $ DJI - 21,200 $ NQ - 6,500 Resistencias psicológicas a superar... #TRMX https:// twitter.com/charliebilello /status/908063082467020806 …"
2017-09-13;0;"DJIA crash of 1987 $ DJI http://www. tradingview.com/chart/DJI/TFPo Eo3k-DJIA-crash-of-1987/ … TV_TradingIdeas"
2017-09-13;0;"$ DJI $ ES_F pic.twitter.com/RBqOGqURmN"
2017-09-13;0;"I wonder how many short stops above 22,200 are ready to be taken out by sharks? $ DIA $ DJI #trading"
2017-09-13;0;"Major indexes $ DJI $ SPX laboring at highs. Small caps $ RUT rallying a bit. Some leaders like $ AMZN $ TSLA struggling to pop at resistance."
2017-09-13;0;"Chart of the Day: Industry Group Breadth Remains Relatively Weak $ SPX $ QQQ $ DJI https:// goo.gl/8sy2RQ"
2017-09-13;0;"$ SPY $ DJI - 8/17/17...you longed it all ya? Good! https:// twitter.com/tmcnasty/statu s/898266127226118144 …"
2017-09-13;0;"$ DIA http:// demo.FinGraphs.com Pot. intermed top in Uptrend INTRAWEEK 60m-15m-4m combo chart $ DJI #Trading pic.twitter.com/DP3wEXMFPm"
2017-09-13;1;"#DOWJONES INDUSTRIAL A\u2026 $ DJI http:// in.tradingview.com/chart/DJI/smSl wDy6-DOWJONES-INDUSTRIAL-AVERAGE-TVC-DJI-Daily-Spot-Modified-Fibo/ …"
2017-09-13;0;"#DOWJONES INDUSTRIAL AVERAGE (TVC:DJI) Daily Spot Modified Fibo - $ DJI chart http:// in.tradingview.com/chart/DJI/smSl wDy6-DOWJONES-INDUSTRIAL-AVERAGE-TVC-DJI-Daily-Spot-Modified-Fibo/ …"
2017-09-13;1;"#Futures $ SPX -4 $ DJI -21 $ NDX -12 #USDJPY 110.04 (-) EURUSD 1.197 (+) Oil (wti) 48.69 (+) Gold 1337 (+) Copper 2.99 (-) US10YR 2.16% (-)"
2017-09-13;0;"Overnight weakness could be fleeting for the $ DJI & $ DAX , while $ FTSE is providing the lead lower. http:// bddy.me/2eUsDMQ pic.twitter.com/pRiogeiBiq"
2017-09-13;0;"Bea Market Is Coming $ DJI http://www. tradingview.com/chart/DJI/P5pO ozXS-Bea-Market-Is-Coming/ …"
2017-09-13;0;"Bearish Bat for Scheming Bulls\u2026 $ DJI http://www. tradingview.com/chart/DJI/0Hgd dDSb-Bearish-Bat-for-Scheming-Bulls-w-Hair-brained-Ideas/ … TV_TradingIdeas"
2017-09-13;0;"DJIA crash of 1987 $ DJI http://www. tradingview.com/chart/DJI/TFPo Eo3k-DJIA-crash-of-1987/ …"
2017-09-13;0;"Bea Market Is Coming $ DJI http://www. tradingview.com/chart/DJI/P5pO ozXS-Bea-Market-Is-Coming/ … TV_TradingIdeas"
2017-09-13;0;"Bearish Bat for Scheming Bulls\u2026 $ DJI http://www. tradingview.com/chart/DJI/0Hgd dDSb-Bearish-Bat-for-Scheming-Bulls-w-Hair-brained-Ideas/ …"
