date;retweets;text
2017-03-07;1;"#ACA #Obamacare Republican Food Fight. @Potus legislative program is not going to be so easy. Negative for #stockMarket $ SPY $ DJI $ QQQ"
2017-03-07;1;"Waiting for Bull market pull back to buy the dip ? hmmm...hmmm..hmmm $ DJI $ SPX pic.twitter.com/0qy5EoSMCu"
2017-03-07;0;"You Bought A Lot Of Overpriced #Stocks - Now What? $ NDX $ SPX $ DJI https:// goo.gl/Ru4rKn"
2017-03-07;1;"FUNS RATE vs INFLATION @TheBubbleBubble $ SPY $ SPX $ QQQ $ IWM $ DJI $ AAPL $ NFLX $ AMZN $ PCLN $ BABA $ BIDU $ FB $ GS $ BAC $ JPM $ C $ VIX $ UVXY $ VIX pic.twitter.com/awF4rLjoCM"
2017-03-07;1;"RT StockTwits: This is how the US stock market has changed since 1900. From nearly all railroad stocks to... $ DJI … https:// twitter.com/i/web/status/8 39149360009007104 …"
2017-03-07;2;"DJI All corolations $ DJI http:// uk.tradingview.com/chart/DJI/IKx4 WbsE-DJI-All-corolations/ …"
2017-03-07;0;"Leading Sectors last 4 wks since Feb 3 $ XLV (Health Care) 6.23% n $ XLK (Technology) 4.28% while $ QQQ 2.5% n $ DJI 5% n $ SPY 3.5%"
2017-03-07;1;"Like I said, $ DAX FLAT on NY open, $ DJI looks NEG so far, -19"
2017-03-07;1;"MINUS - 110 projected TARGET on $ DJI , we are close now, dow opens by issue not electronic, careful in evaluating index start, if you trade.."
2017-03-07;0;"What's not working now: 1- Failures $ TLT $ GLD $ RUT $ XBI #AdvanceDecline $ SNAP $ XLE 2 - Pullbacks $ SPX $ SPY $ DJI $ QQQ #COMP"
2017-03-07;0;"MEMBERS Stock Market Review Ichimoku 7Mar2017 http:// bit.ly/1bbSgkm #stocks #ETF $ SPX $ SPY $ NDX $ QQQ $ DJI $ DIA $ RUT $$ pic.twitter.com/EpnhQebMr5"
2017-03-07;1;"Snap, Crackle, & Drop: "Hottest IPO" Crashes As Bull Market Celebrates 8th Birthday $ VIX $ JYN $ SPX $ DJI $ TYX $... https:// goo.gl/dzioIH"
2017-03-07;1;"#Futures $ SPX -2 $ DJI -9 $ NDX -3 #USDJPY 113.90 (+) #EURUSD 1.058 (+) Oil (wti) 53.25 (+) Gold 1225 (-) Copper 2.64 (-) US10YR 2.51% (-)"
2017-03-07;1;"Disrupt... Or Get Disrupted $ DBC $ DJI https:// goo.gl/qWEYdK"
2017-03-07;0;"Dow Industrial Average $ DJI http://www. tradingview.com/chart/DJI/GDBe aDVx-Dow-Industrial-Average/ …"
2017-03-07;0;"$ SPY $ DJI pic.twitter.com/Y7nEzV6Pu1"
2017-03-07;0;"$ DJI - DJI All corolations - https:// uk.tradingview.com/chart/DJI/IKx4 WbsE-DJI-All-corolations/ …"
2017-03-07;0;"$ DJI #dowjones has 3 recent gaps to fill SOMEDAY @20,851-20,640-20,298. pic.twitter.com/8Z0J50OZ6d"
2017-03-07;2;"$ SPY $ SPX $ QQQ $ IWM $ DJI $ AAPL $ NFLX $ AMZN $ PCLN $ BABA $ BIDU $ FB $ GS $ BAC $ JPM $ C $ VIX $ UVXY $ VIX $ UVXY $ SNAP https:// twitter.com/WashTimes/stat us/839146122216095751 …"
2017-03-07;0;"Indices Turning Green... $ DJI $ COMPX pic.twitter.com/BDk8xQX4qD"
2017-03-07;0;"$ SCHW had data issue with SSE platform, displayed incorrect values for $ DJI for over 10 minutes."
2017-03-07;0;"@CharlesSchwab Why was $ DJI displaying incorrect data for over 10 minutes? Showed yesterday close at 21,005.71. What is data source?"
2017-03-07;0;"$ DAX shud go FLAT by NY open, we'll see how it reacts if $ DJI dumps early, We are all very happy because OUR MARKETS NEVER GO DOWN, really?"
2017-03-07;0;"$ DJI picture looking worse now, they are probably Yapping about FED INT RATES hike, Not to worry, MONEY from foreigners will keep index up?"
2017-03-07;1;"$ TNA projecting a $ DJI NEG open 1st TARGET - 66 points"
2017-03-07;1;"http:// INV.COM $ DJI fut -24 $ BHP projected - 0.50% for $ SPX & DOW30 There are enough fools in the world, FEEDING US markets daily?"
2017-03-07;1;"$ SPY $ SPX $ QQQ $ IWM $ DJI $ AAPL $ NFLX $ AMZN $ PCLN $ BABA $ BIDU $ FB $ GS $ BAC $ JPM $ C $ VIX $ UVXY $ VIX $ UVXY $ SNAP https:// twitter.com/BloombergTV/st atus/838964279210553344 …"
