date;retweets;text
2018-03-31;2;"Long Term Chart: DJIA vs. #Gold $ INDU $ DJI $ DJIA $ GLD $ IAU #StockMarket #Commodities pic.twitter.com/l5RkWQcEyT"
2018-03-31;0;"$ SPY $266.00 will start the Squeeze & begins intensifying $267.00 $268.00 & Max Squeeze Blowing up $269.00+ $ SPX $ QQQ $ IWM $ DJI $ AAPL $ FB $ TSLA $ AMZN $ GOOGL $ GS $ JPM $ BAC $ C Is it Monday yet? pic.twitter.com/i2phOj271U"
2018-03-31;0;"Bubble not come a alone $ DJI http://www. tradingview.com/chart/DJI/bdDF r42R-Bubble-not-come-a-alone/ …"
2018-03-31;0;"+++NEW REPORT+++ #MonthlyMarketReport - March 2018 - #EmergingMarkets still TOP Performer - $ DJI , $ SPY and $ DAX far behind - TechValues #NASDAQ are the biggest losers - #REITs are "Best-Performer" - #Tresasuries are again SaveHaven *Performance in USD pic.twitter.com/zOZdVRkgFN"
2018-03-31;0;"$ DJI chart via @investingcom - //www.investing.com/ https:// invst.ly/71ptv"
2018-03-31;1;"Just a Saturday morning hunch: shorts to be squeezed this week. #Stocks #Trading $ SPY $ DJI $ AAPL $ GOOG $ NFLX . Oh and #FAANG may need a bit of re-arrangement with the addition of $ SPOT . #HappyWeekend"
2018-03-31;0;"Chart Review: Sentiment And Longer-Term $ SOXX $ RINF $ NYA Also $ CU $ USO $ DJI https:// goo.gl/ZsAUG6"
2018-03-31;0;"お $ DJI http:// jp.tradingview.com/chart/DJI/q2OK sZUk/ …"
2018-03-31;0;"BTC/USD 長期チャート $ DJI http:// jp.tradingview.com/chart/DJI/9KP1 tM8w/ …"
2018-03-31;0;"$ DJI The $ DOW has had extended consolidation intervals (boxes) followed by 10 yr plus breakouts to upside. As @CiovaccoCapital points out we must be open to the potential of a bull run above the recent breakout. BUT, maybe not...the charts will point the way pic.twitter.com/d0zo7CgII9"
2018-03-31;1;"Insider trading dried up last week. $ SPX $ NDX $ DJI pic.twitter.com/ljm1smqSQx"
2018-03-31;0;"I believe both $ DAX & $ SPX with $ DJI are in a topping process, this could last months, so get used to big moves in both directions, I figure $ USD will GO STRONG soon, A heavy $ USD hurts stocks and indices.. Figure 89.75 rise to 95 $ USD 50 points on $ DJI for each 0.15 $ DJI -1700"
