date;retweets;text
2016-05-05;276;"I DON'T SEE ANY BUBBLE RIGHT NOW , I SWEAR ! $ SPX $ SPY $ DIA $ DJI $ AAPL $ VIX $ TVIX $ C $ BAC $ GM $ GE $ FB #STOCKMARKET pic.twitter.com/E5954RIpC7"
2016-05-05;0;"Market Correction $ DJI $ SPX.X $ COMPX pic.twitter.com/xmV6PoVoCk"
2016-05-05;0;"#Commodities , #Stocks And Indices $ JNJ $ AAPL $ AMZN $ NFLX $ GLD $ OIL $ SLV $ USO $ NDX $ FB $ SPX $ DJI $ GOOGL http:// goo.gl/mQbK7o"
2016-05-05;0;"The Historic Dow Jones- #Silver Ratio Points To $300 Silver $ SLV $ DJI http:// goo.gl/9ODmL9"
2016-05-05;0;"Dow Jones Industrial Average, S&P 500: The U.S. Economy Officially Joins The ...: Dow Jones Industrial ... http:// bit.ly/1rucYb5 $ DJI"
2016-05-05;0;"$ TNA says $ DJI & $ SPX NEG at close, going there now,.. THINGS aren't right in world,.. FED like in 2008 has NO CLUE Even if they did, (?)"
2016-05-05;0;"Are You Considering "Sell In May, Go Away?" $ SPX $ DJI Also $ FXY $ GLD $ MUB $ ZROZ http:// goo.gl/2Gd4NL"
2016-05-05;0;"Dow Jones Industrial Average Recovers as Oil Prices Jump: Dow Jones Industrial Average Recovers as Oil ... http:// bit.ly/24uDTWd $ DJI"
2016-05-05;10;"1637,1797, 1819, 37, 57, 84, 1901, 07, 1929, 1937,1974,1987,92, 97, 2000,2008 It's all just the same thing over & over $ C $ DJI #STOCKMARKET"
2016-05-05;13;"#BEARS On your mark, get set, GO! $ SPX $ SPY $ VIX $ DIA $ DJI $ SDOW $ SQQQ $ QQQ $ FB $ TWTR $ C $ BAC $ GS $ JPM $ MSFT $ TVIX pic.twitter.com/GkcSVEnM5x"
2016-05-05;2;"$ INDU $ DJI $ COMPX $ SPX October 2016 Crash #SPYPUTS $ UVXY $ VIX #SPX #SPY #Crash #CrashPlan #markets pic.twitter.com/Hd3YSpxqUz"
2016-05-05;0;"MARKETS trading in the GREEN with $ DJI back down to 17,700. $ EMES pops +11%. $ TSLA opens positive now slipping into the RED. #tradingstocks"
2016-05-05;0;"$ MRK sentiment rise to: 0.63, change: +0.48, sdr: 1.02, 1H, 10:00 AM, #nyse $ DJI $ SPY"
2016-05-05;0;"$ DJI +48 } ~~~~~~ > CORRELATION GONE.. $ DAX -13"
2016-05-05;0;"Dow Jones Industrial Average Today Climbs on Oil Rally: Dow Jones Industrial Average Today Climbs on Oi... http:// bit.ly/1NZf8cV $ DJI"
2016-05-05;0;"Bigger scam? Non-GAAP earnings or int rates basically at zero for a decade? $ SPY $ DJI $ DE"
2016-05-05;1;"$ DIA http:// demo.FinGraphs.com Pot. resume Downtrend in pullback LONGERTERM Wly-Dly-Hly combo chart $ DJI #Stocks pic.twitter.com/rjxp6plenp"
2016-05-05;1;"#Futures $ SPX +6 $ DJI +54 $ NDX +17 #USDJPY 107.13 (+) #EURUSD 1.146 (-) Oil-wti 45.24 (+) Gold 1281 (-) Copper 2.17 (-) #US10YR 1.79%"
2016-05-05;0;"The Historic Dow Jones-Silver Ratio Points To $300 Silver $ SLV $ DJI http:// goo.gl/O99DkM"
2016-05-05;0;"Dow Jones Industrial Average, S&P 500: The U.S. Economy Officially Joins The ...: Dow Jones Industrial ... http:// bit.ly/1rucYb5 $ DJI"
2016-05-05;0;"Are You Considering "Sell In May, Go Away?" $ SPX $ DJI Also $ FXY $ GLD $ MUB $ ZROZ http:// goo.gl/2Gd4NL"
2016-05-05;0;"Dow Jones Industrial Average Recovers as Oil Prices Jump: Dow Jones Industrial Average Recovers as Oil ... http:// bit.ly/24uDTWd $ DJI"
2016-05-05;0;"$ JNJ sentiment rise to: 0.71, change: +0.5, sdr: 1.06, 1H, 2:00 PM, #nyse $ SPY $ DJI"
2016-05-05;0;"1929 - 2016 OMG! $ INDU $ DJI $ COMPX $ SPX October 2016 Crash #SPYPUTS $ UVXY $ VIX #SPX #SPY #Crash #CrashPlan #markets pic.twitter.com/CI5yVtzpKG"
2016-05-05;0;"uhoh $ dji"
2016-05-05;0;"$ MRK active, relative volume: 6.79, 1H, 10:00 AM, #nyse $ DJI $ SPY"
2016-05-05;0;"$ DAX -15% } ~~~~~~ > CORRELATION GONE.. $ DJI ~ -2%"
2016-05-05;0;"Dow Jones Industrial Average Today Climbs on Oil Rally: Dow Jones Industrial Average Today Climbs on Oi... http:// bit.ly/1NZf8cV $ DJI"
2016-05-05;0;"$ TNA projecting $ DJI +125 points 1st TARGET $ SPX + 14 $ DAX + 100< that didn't work, not in correlation now, looking lower.."
2016-05-05;0;"Dow Jones Industrial Average Today Slides on Mixed Data, Oil Prices, Earnings: Dow Jones Industrial Ave... http:// bit.ly/1rrGb6r $ DJI"
2016-05-05;0;"How the Dow Jones Industrial Average Fared on Wednesday: How the Dow Jones Industrial Average Fared on ... http:// abcn.ws/1W8wIOg $ DJI"
2016-05-05;0;"NIKKEI futures 15,947, <> $ USD 93.17 -0.1<> US futures $ DJI +52, $ SPX +7, $ COMP +19, $ RUT +3 .<> OIL up, $ DAX shud rise early, futures next."
2016-05-05;0;"Why 'Tobin's Q' Should Make You More Cautious Towards The Stock Market Today $ SPX $ DJI http:// goo.gl/sbWypc"
