date;retweets;text
2018-04-24;0;"As mentioned a while ago, the true #flippening . As the #Dow drops, #bitcoin creates new higher highs. #CryptocurrencyNews #cryptotrading $ DJI $ BTC #cryptocurrency https:// twitter.com/cnbcnow/status /988841358931701760 …"
2018-04-24;0;"Eyyyyy wasn’t watching that one lately. Will be doing that a little more now. Good one. $ DJI https:// twitter.com/cnbcnow/status /988841358931701760 …"
2018-04-24;1;"#LaFuriaDeWallStreet El primer rebote origina divergencia bajista del histograma MACD con doble techo. Baja la cotización hasta la divergencia alcista de la línea MACD. Ahora retrocede por la divergencia bajista del histograma. Ojo al cruce. $ DJI $ SPX $ NDX pic.twitter.com/saF2NnWERC"
2018-04-24;2;"24/04. Highlights: -$VIX +10% -Cierre $ S &P -1,34%, $ DJI -1,7%, $ NASDAQ -1,7%. -Cierre tecnológicas para el olvido. -US 10 YR YIELD 3% -US 30 YR YIELD 3,18%, diferencial -Cierre #MERVAL -1,2%. pic.twitter.com/oILa47dqCB"
2018-04-24;1;"$ DJI chau doble pullback $ DJIA anuló la salida Compr diaria pic.twitter.com/xxSrQyBRWy"
2018-04-24;2;"Going to share with you 2 charts of the #Dow that are important imo. $ DJI pic.twitter.com/tEolkaxql8"
2018-04-24;3;"$ CAT plunges sending $ DJI down over 500 points. #Caterpillar , up early on a big earnings beat, then reversed, up 4% to down 6% - Damaged! They say Q1 will be peak for the year, with material costs rising. See the huge engulfing pattern on the daily chart. Points to sub 139 soon pic.twitter.com/fVAV91Ryzn"
2018-04-24;0;"IMO Stocks are correlated with $ BTC If $ DJI close here/lower, we'll see nice pullback on #bitcoin"
2018-04-24;1;"I always thought there was correlation between $ DJI and $ BTC well the Dow Jones dropped hard today, does Bitcoin follow?"
2018-04-24;0;"And again my $ DJI shorts are going nuts Crash baby crash"
2018-04-24;0;"Yesterdays $ NDX #Squeeze Post in Chat $ NQ $ QQQ $ SQQQ $ EEM $ RUT #Nasdaq #USMarkets $ DJI $ YM $ DJIA $ RTY $ IWM $ ES $ SPY $ SPX $ FB $ GOOG $ AAPL #FANG #GOLD $ GLD $ NUGT $ DUST $ NYA $ IXIC $ ERX $ CL @MarketWatch @WSJmarkets @CNBC @MadMoneyOnCNBC @TruthGundlach @Market pic.twitter.com/mussdS7rpT"
2018-04-24;0;"$ DJI down 1%. What is happening in the US Markets?"
2018-04-24;0;"$ DJI -500"
2018-04-24;0;"$ DJI creeping up -500 on the day"
2018-04-24;1;"$ USDJPY debería espabilar YA y dejar de vacilar _ Los 108 y el $ DJI le piden que baje ... pic.twitter.com/KWBXkvuS9Q"
2018-04-24;2;"$ DJI Advances making new lows, we close partially (+200) and low the SL :) #positionmanagement pic.twitter.com/p6tm9a4aZz"
2018-04-24;0;"Update: the market is currently fulfilling the general prediction made last night (11 hours ago). #Finance #markets #stockmarket $ APPL $ amzn $ fb $ qqq $ DJI $ dia $ spy #NASDAQ #Futures #investors #investing #volatility"
2018-04-24;2;"Que pinche emoción!!!! Stop-loss cubiertos vámonos. $ EURUSD $ XAUUSD $ SPX #SP500 $ DJI #dow #Nasdaq $ NQ ¡Viva #ElliottWave & #Fibonacci ! pic.twitter.com/psQeqDDV34"
2018-04-24;0;"Nouvelle Vidéo ! Briefing Daily du 17/04/18 + retour sur mon raté du #bitcoin https:// youtu.be/QFteJIcjim0 $ SPX $ DJI $ VIX $ AUDNZD $ EURUSD $ EURJPY $ JXY $ BUND $ DAX $ STX $ GOLD $ BTCUSD #bitcoin #crypto #indices #trading"
2018-04-24;1;"Continúa la descorrelación entre activos $ USDJPY y $ DJI pic.twitter.com/dVUPaCfOcT"
2018-04-24;0;"T-Bill/10yr Treasury Spread Forecasts A Continuing Expanding Economy $ TYX Also $ CAT $ DJI https:// goo.gl/t1HTpv"
2018-04-24;0;"$ SPX 2634.56 (-35.73 -1.34%) $ RUT 1553.2811 (-8.8391 -0.57%) $ NDX 6509.0486 (-139.7545 -2.10%) $ DJI 24024.13 (-424.56 -1.74%) $ VIX 18.02 (+1.68 +10.28%) $ RVX 18.16 (+1.18 +6.95%) $ VXN 23.62 (+1.50 +6.78%) $ VXD 18.80 (+1.17 +6.64%)"
2018-04-24;0;"USA Markets misbehaving today $ DJI -424 crips.. - 1.74% $ SPX - 36 craps.. - 1.36% $ COMP - 142 Damn - 2.13% $ RUT - 8 Best today % wise - 0.54%"
2018-04-24;0;"Solar held up nice though. Longs are slim pickings. $ twtr $ spwr $ slv and $ gld my longs. Other than that puts spread out through 2019 until trump bump is erased. $ dji 19k then maybe even 15k. This is huge what that have to unwind bro."
2018-04-24;0;"$ SPY $ DJI - I personally tend to feel that a mkt that’s generally going sideways (ours for 3 months) wants to crash, but the justification hasn’t arrived yet. If it was going to continue to move up slowly like it did for 10 years wouldn’t it have resumed that path already?"
2018-04-24;0;"#Dow tumbles about 600 points, wipes out April's gains as stock market stages midday selloff > https://www. marketwatch.com/story/dows-rou ghly-400-point-tumble-erases-blue-chip-averages-april-gains-2018-04-24?mod=mw_share_twitter … #DowJones $ DJIA $ DJI"
2018-04-24;0;"The $ DJI has been taking a beating today...does a $ BTC dip follow soon? pic.twitter.com/CQ8BqKx3cM"
2018-04-24;0;"#Stocks may be breaking down. The February & April lows are being tested. I have been warning to stay in cash since January & have taken a few tiny long probes to little avail. 3% ten year yield is today's culprit, $ DJI $ SPY Can we bottom here? #YouGoFirst pic.twitter.com/I40n41vP8b"
2018-04-24;1;"this is actually quite a sharp selloff. there are virtually no buyers on the tape $ SPY $ SPX $ DJI"
2018-04-24;0;"Charted the Dow Jones for fun. Conclusion - it doesn't look good. - Rejected at the 50 EMA on the daily, now below the cloud, the Kijun and Tenkan. This hasn't happened in years. - In bearish descending triangle, targeting low 20,000s. - Parabolic uptrend $ DJIA $ DJI pic.twitter.com/iLuRR5qXT5"
2018-04-24;0;"Pero todo el mercado está achicando. Se estan cayendo feo $ DJI y $ COMP en USA"
2018-04-24;1;"#BREAKING US #stocks extend losses, #DowJones plunges over 350 points $ dji"
2018-04-24;0;"Maybe a little sucker bounce. Trend is down till $ dji is 19k bro. Puts keep ringing the registers!"
2018-04-24;1;"#BREAKING #DowJones drops 200 points on weaker-than-expected earnings, higher Treasury yields $ DJI https:// breakingthenews.net/dow-drops-200- points-on-weaker-than-expected-earnings-higher-bond-yields/news/details/43062235 …"
2018-04-24;0;"I wouldn't change those stops until we see my target zone hit from the open this morning, either way you're banking $$$ RT 10Y 3% we're in a danger zone of at least 500-700 pts on the $ DJI $ INDU 23800-24100 https:// twitter.com/PeteStock11/st atus/988812070899642369 …"
2018-04-24;0;"$ TVIX $ UVXY $ DJI $ SPY Markets appear to still be caught in descending triangle pattern. #inverse #investing #bitcoin is breaking trends and broke out of resistance. $ GBTC pic.twitter.com/GYuWGb08O0"
2018-04-24;0;"$ DJI 日足 こちらは引き続き下目線。 繰り返しだけど、下げトレンドラインまでが一旦メドで、その後少し反発したりヨコヨコのあと、更に下だと分かりやすい。 pic.twitter.com/kPRbYWMrWi"
