date;retweets;text
2018-09-13;1;"!PMOBUYSPX - Looks like a reversal so far. Will have more confidence if we can see some new highs, $ SPX $ DJI pic.twitter.com/VLqbr2PsWe"
2018-09-13;0;"$ SPX 2904.18 (+15.26 +0.53%) $ RUT 1714.3199 (-1.3766 -0.08%) $ NDX 7561.6865 (+73.6219 +0.98%) $ DJI 26145.99 (+147.07 +0.57%) $ VIX 12.37 (-.77 -5.86%) $ RVX 14.46 (-.41 -2.76%) $ VXN 16.45 (-1.02 -5.84%) $ VXD 13.36 (-.51 -3.68%)"
2018-09-13;0;"Market Talk - Thursday, Sept. 13 $ INDY $ AAXJ $ DJI $ SPX https:// goo.gl/yEDp78"
2018-09-13;0;"$8 trillion in #US #DollarDenominated #EmergingMarket #CorporateDebt and #SovereignDebt , of which $249 billion must be repaid or refinanced through next year. $ spy $ spx $ dia $ qqq $ ixic $ dji $ djia $ tnx $ tlt $ shv $ ief $ gdx $ gld $ btc $ ihb $ bnd $ hyg $ jnk"
2018-09-13;0;"“The ultimate thing that brings down #financialmarkets is #ExcessLeverage … So, you look where’s the big #leverage , and right now I think it’s in #EmergingMarkets .” --- #GaryShilling $ spy $ spx $ dia $ qqq $ ixic $ dji $ djia $ tnx $ tlt $ shv $ ief $ gdx $ gld $ btc $ ihb $ bnd $ hyg $ jnk"
2018-09-13;0;"#MichaelNovogratz Calls a #Bottom in the #CryptoMarket https://www. bloomberg.com/news/articles/ 2018-09-13/novogratz-calls-a-bottom-in-crypto-market-after-bubble-bursts … $ btc $ xbt $ gbtc $ xbtc $ ice #bakkt #bitcoinfutures $ eth $ etc $ etcg $ spy $ spx $ dia $ dji $ djia $ indu $ gdx $ gld $ bar $ sq $ sbux $ msft $ ice $ jpm $ c $ gs $ ms $ voo"
2018-09-13;0;"$ dji $ ixic $ spx $ vvc pic.twitter.com/ySYVjSKKEH"
2018-09-13;0;"Esta es la Actualización de la idea para el #DJI $ DJI estamos en la Onda 3, quedaría un retroceso de Onda 4 y una ultima subida hacia los 27300-27400 o maximo 28200/400 De momento el escenario se está cumpliendo desde el 30/01/18 con este twit https:// twitter.com/dinapoli75/sta tus/958368131331887106 … pic.twitter.com/xYYWbac5Ji"
2018-09-13;0;"$ dji looking good. $ aapl $ ba $ msft helping leading the way https:// twitter.com/HD_Coco/status /1040250147068956672 …"
2018-09-13;0;"$ dji did a bounce on 10sma on a 15min view https:// twitter.com/HD_Coco/status /1040249407126560768 …"
2018-09-13;0;"$ dji under where it open at. Might go lower and bounce. Hard to tell."
2018-09-13;0;"$ DAX and $ DJI keep rising EU & USA all GREEN."
2018-09-13;0;"$ DJI +157 as expected, $ DAX + 52"
2018-09-13;0;"Indexes breaking up again today, indicating that daily MACD is crossing up. $ DJI has chance to break ATH before September OE, and SPY to September target 295."
2018-09-13;0;"$ IBOVES y Europa operan al alza, al igual que los futuros de $ DJI $ NSDQ"
2018-09-13;0;"Closer to Breakout? $ QQQ $ AAPL $ AMZN $ SPX $ DJI https:// goo.gl/kr18Wr"
2018-09-13;0;"Nouvelle Vidéo ! Briefing Daily du 13/09/18 + contenu éducatif https:// youtu.be/Duu1iIFL2Dw $ SPX $ DJI $ VIX $ AUDNZD $ EURUSD $ EURJPY $ JXY $ BUND $ DAX $ STX $ GOLD $ BTCUSD #bitcoin #crypto #indices #trading"
2018-09-13;0;"#Futures $ SPX +3 $ DJI +26 $ NDX +10 #USDJPY 111.43 (+) #EURUSD 1.162 (-) #Oil (wti) 69.35 (-) #Gold 1212 (+) #Copper 2.71 (+) #US10YR 2.97% (+)"
2018-09-13;1;"[ #Nasdaq #NDX $ NDX #Indices #WallStreet #DowJones $ DJI #DJ ] Graph Intraday 30m' Haussier au-dessus pivot/support 7444,00 Cibles 7520,00 & 7556,25 Sélection #Turbo Call 681RC Recevez le #Nasdaq100 chaque jour avant 9h! ►M'inscrire newsletter https:// tcresearch.link/2MrHbSB pic.twitter.com/meg6YUnCvF"
2018-09-13;0;"Nouvelle Vidéo ! Markets Forecast (ENG) - 06/19 + educational content https:// youtu.be/mksDEOEET88 $ SPX $ DJI $ VIX $ AUDNZD $ EURUSD $ EURJPY $ JXY $ BUND $ DAX $ STX $ GOLD $ BTCUSD #bitcoin #crypto #indices #trading"
2018-09-13;0;"If you’re going to get the new iPhone or upgrade from an old one, which iPhone will you get? $ aapl $ spx $ dji $ nq"
2018-09-13;0;"#MohamedElErian : ' #Crypto is not dead' https:// finance.yahoo.com/news/mohamed-e l-erian-crypto-not-dead-194459590.html … #bitcoin #bakkt $ spy $ spx $ dia $ dji $ djia $ indu $ qqq $ ixic $ iwo $ iwm $ iwn $ btc $ xbt $ btc.x $ gbtc $ xbtc $ gld $ gdx $ bar $ nugt $ tlt $ ief $ tyx $ tnx $ bnd $ hyg $ jnk $ voo $ sbux $ msft $ ice $ sq"
