date;retweets;text
2019-02-12;1;"El #sp500 dos minutos antes del cierre debajo de 2744 cerró apenas arriba de 2744, decidí quedarme ahora que están pagando los largos #usdmxn , mañana el mercado dirá si fue correcto o no, y en el día miraré estructuras, el #nasdaq100 debajo de la Sm200 y #dow bien arriba pic.twitter.com/gQpCcvg0hZ"
2019-02-12;3;"$ BA is getting so expensive and it's really pulling the #Dow ... seems to be getting in the overbought area. Today's high (in a super tape) was lower than yesterday's high. I would like to see a fail @415.65. Here's an idea. Still long $ CGC #TradingOptions pic.twitter.com/g73m4VcJA3"
2019-02-12;2;"#BOOMER MARKETS .. are unstoppable ..Soon ! Reporting Season = #Bullish #DOW 27000.. by 2020 = #Shorts Burn https:// twitter.com/mvttlvng/statu s/1095439871827619843 …"
2019-02-12;0;"Sind wir womöglich schon in der grünen Welle V beim #Dow #Dowjones $ DJIA pic.twitter.com/FSk0n6SlRc"
2019-02-12;2;"The chart indicates that but personally not so sure Wld mean #Dow and #SPX wld have to rise more than their respective charts show i.e. higher confluence zones so possible NQ only hits the 127.1% fib BUT I cant be biased so I show what charts depict & 'try' to remain objective https:// twitter.com/KKhan52065651/ status/1095397123586248705 …"
2019-02-12;1;"Warum die Liquidität verschwunden ist! Marktgeflüster (Video) #Dax #Dow #Euro #Dollar #EURUSD #Forex #Gold #Öl https:// finanzmarktwelt.de/warum-die-liqu iditaet-verschwunden-ist-marktgefluester-video-116887/ …"
2019-02-12;5;"$ spy $ spx #SPX #SPX_F $ dia $ ndx $ Dax $ Rut #ES_F #DJIA #DIA #Dow_F #US30 #NQ #NDX #NQ_F $ NQ $ Dax #Dax #Dax_F $ DAX_F #RUT $ FTSE #FTSE Indices on a ramp currently! Approaching potential reversal zone/s? #Dow $ Dow pic.twitter.com/5yArL68he7"
2019-02-12;1;"#Dow #Nasdaq #Spx500 risk rewards unfavourable in any long trade. One should shift focus to emerging markets specially #China and quality #Midcaps in #india #HedgeFund #US"
2019-02-12;0;"#Dow बाबा... Full form me... फिर से 10900/11000 की उम्मीद जगेगी... ? pic.twitter.com/jkejvZxjB2"
2019-02-12;1;"#ENTREVISTA a @JavierConstan16 de @DowPackaging : "La #sostenibilidad es crucial para #Dow . Solo mediante el uso de la ciencia podemos afrontar los actuales desafíos y pasar al siguiente nivel". Lee la entrevista completa (páginas 16 y 17): https:// buff.ly/2WUpCRG @expoquimia pic.twitter.com/QcDJCpgBbF"
2019-02-12;3;"$ SRDP new ceo Wenjie Wu work for @MorganStanley Very nice find , this got major potential for a Big 10 #bagger run High alert $ spy $ spx @WSJ #pennystocks @NAR @WSJ @CNBC @nikkei225_jpn #twitter $ NXMR $ ZMRK $ ETEK #cnbc #dow #bloomberg #StockMarket #WallStreet #SP500 pic.twitter.com/reHOi098d2"
2019-02-12;1;"When 50 + of scientific efforts are focused on the development of insecticides- what do we expect as a society? Insects to survive the onslaught of our efforts? #Monsanto #Bayer #Dow effort focused to kill will kill w/collateral damage #silentspring https:// amp.theguardian.com/environment/20 19/feb/10/plummeting-insect-numbers-threaten-collapse-of-nature …"
2019-02-12;3;"US Opening Calls: #DOW 25233 +0.71% #SPX 2728 +0.66% #NASDAQ 6964 +0.78% #IGOpeningCall"
2019-02-12;0;"#DAX , #DOW , #Nasdaq100 , #SP500 , #Amazon , #Apple , #Facebook , Alphabet, Nikkei - CCB-Webinaraufzeichnung vom 12.02.2019 $ DJIA http:// gmtr.ly/V11HatjNL"
