date;retweets;text
2018-04-02;56;"#Dow drops 450 points, and Wall Street calls out Trump... 'Wall Street to Trump: No trade wars. And lay off Amazon' - https:// go.shr.lc/2q0owUB #MondayMotivation"
2018-04-02;19;"Whenever #Republicans control all 3 branches of government wealth inequality is at record highs & taxes for the wealthy are at record lows. Thanks #Trump ’s idiotic trade war, The #Dow has the lowest start to the 2nd quarter since the “Great Depression” #dowjones #TradeWar pic.twitter.com/1VVRBVTrMG"
2018-04-02;3;"$ GPP CR Turesi #Lithium project rig expected to get to site any day previous tests 14x 2.2Li samples #ASX #dow #finance $ FMG #Cobalt $ SQM #Tesla #trump #NYSE $ CBA $ ANZ $ NAB $ KDR $ GXY $ PLS $ TLS #Steel #ElectricCar #rt #ausbi https://www. asx.com.au/asxpdf/2018032 0/pdf/43slcy94s9hnn9.pdf … http:// greenpowerenergy.com.au/morabisi-lithi pic.twitter.com/Xhv1auCwNh"
2018-04-02;1;"Investors looking at #DOW last few weeks .... I am in the middle pic.twitter.com/eKh5iHDJkn"
2018-04-02;146;"#Dow dropped 459 points today! Being blamed on fears of #TradeWar I started with #China & my political vendetta against #Amazon ! #StockMarket LOVES me!Don’t worry, trade wars are as easy to win as nuclear wars, according to #JohnBolton & #Sinclair ! #Spanky #SinclairStrike #Trump"
2018-04-02;0;"Handelsstreit eskaliert: Trump erwägt Strafzölle gegen Chinas Telekombranche - no good developments as #tradewars seem to spiral down a vicious circle #DAX #DOW http://www. manager-magazin.de/politik/weltwi rtschaft/handelsstreit-china-verhaengt-strafzoelle-auf-128-us-produkte-a-1200880.html …"
2018-04-02;11;"Breaking News The #Dow is plunging 650 points in afternoon trade as Trump tries to derail this economy attacking Amazon and China. #TradeWar #Amazon $ DJIA $ AMZN $ GOOGL Stay tuned for next installment of ‘As the con man tweets’ pic.twitter.com/DOtmxyQBRK"
2018-04-02;8;"The Dow's in free fall. See below. We're half-way there and I just can't decide what I want more... a) my investments or b) to hear a Hunger Games-style cannon blast. #dowjones #Dow #Trump #blastoff #ByeFelicia pic.twitter.com/QZYAGKLxTT"
2018-04-02;6;"I'll just leave this here: " #Dow Plunges as #China Hits U.S. With #Tariffs " #NuffSaid https://www. thestreet.com/story/14540819 /1/stocks-slump-as-china-hits-united-states-with-tariffs.html … https:// twitter.com/realDonaldTrum p/status/969572374977839106 …"
2018-04-02;6;"El #Sp500 quebro la SM200, el #dow acaba de tocarlo en 23422 tomaremos ganancias de las posiciones cortas preventivamente, si quiebra la media el #dow cerca del cierre nuevamente all in corto pic.twitter.com/eBFiXvx2x9"
2018-04-02;6;"#DOW drops like a rock AGAIN thanks to the #ShitholePresident @realDonaldTrump !! I'm doing my damndest to prop up #Amazon but my credit card is taking a bruising. Help me out will ya. Oh and #DumpTrump before we're in a recession thanks to this imbecile!! http:// money.cnn.com/2018/04/02/inv esting/dow-jones-nasdaq-stocks-amazon/index.html …"
2018-04-02;3;"#SPX #DOW #NASDAQ ayin , ceyregin ilk gunu.. sert satisla 200 gunluk ortalamanin altindayiz. pasif fonlardan para cikisi anlamina geliyor olabilir.. oyleyse onemli indikator.."
2018-04-02;75;"Stocks rocked- Dow falls #Amazon leads #Dow lower #Throwback #BenGarrison #cartoon https:// grrrgraphics.com/support/ pic.twitter.com/gjwn2IkttU"
2018-04-02;3;"#Dow drops more than 550 points, S&P500 back into correction as Amazon leads tech lower http:// ow.ly/vUpf30jgRIi"
2018-04-02;3;"#DOW Drops 577+ points But keep spouting nonsense: "how great everything is!" @realDonaldTrump damn fool, we need $$$from our IRA Mutual Funds which are losing BIGLY 2 pay taxes As @TheRickWilson says "Everything Trump touches turns2 !""
2018-04-02;6;"El #sp500 cede intradía su SM200 en 2589, ahora ver que pasa con la del #dow en 23423 y #nasdaq previamente infomado el mercado bajo presión si no recupera las medias puede ser un lunes bastante negro pic.twitter.com/2en4mX8RAi"
2018-04-02;0;"Und auch der #Dow nimmt gerade die 200-Tage-Linie aufs Korn: pic.twitter.com/1tPVrYRNJi"
2018-04-02;13;"Measuring lean hog prices against the Dow since April 2013, the #Dow is up 66%. #LeanHogs are down 44% and will likely go lower. How many businesses do you know that can handle a 44% slump in revenue over 5 years. #Farm #FarmCrisis #Chinatariffs #IaPolitics #IaLegis #IaGov"
2018-04-02;4;"1st day of week, month and quarter. The market is tanking. #trade war ... #china tariffs ... #tech under pressure $ amzn $ fb $ tsla #wallstreet #faang ... #april is traditionally the best month of year for the #Dow too."
2018-04-02;1;"#DAX im Osterurlaub aber der #Dow ist munter - und scheinbar "sauer" - aktuell im Stundenchart an wichtiger Unterstützung für #Trader pic.twitter.com/lrryvjA3AZ"
2018-04-02;1;"No Presidente, #WallStreet should call on #WhiteHouse #Physician , Dr. Jackson to increase strength of his #medications . He's doing to #US #economy what enemies of #USA have been trying to do. #MentalHealthMatters #StockMarket #Amazon #chinatariffs #Dow #NASDAQ #hardball #Maddow"
2018-04-02;3;"The #Dow Loses ANOTHER 459 Points As Trade Tensions Escalate https://www. themaven.net/theintellectua list/news/the-dow-loses-459-points-as-trade-tensions-escalate-EehzWTGu2E-5btO-mKMKyQ/ … #DotardDonnie is screwing w/our economy. He has to get off this #Tariff crap! He INHERITED a great economy from #Obama and is now wiping it out. #EffingMORON ! #FNC @CNN @MSNBC #VoteBlue"
2018-04-02;0;"Hey asshat! The #dow is down 500 points, as low as it was before the great depression, influenced by your looming #TradeWar w/ #China & your attacks on #Amazon but continue with what matters most, #SinclairBroadcasting & #fakenews #Trump #TraitorTrump #DumpTrump #StocksMarket https:// twitter.com/realDonaldTrum p/status/980799183425802240 …"
2018-04-02;3;"So sad every time you open your mouth, the stocks go down. #Dow Can you stop attacking American businesses? Just doesn’t make sense. https:// mobile.twitter.com/realDonaldTrum p/status/980806557846863872 …"
2018-04-02;1;""U.S. STOCKS' 2Q START IS THE WORST SINCE THE GREAT DEPRESSION" ... Stocks are on track to have their worst April start since 1929. https:// twitter.com/i/moments/9808 72329159958530 … #stocks #investments #trading #crash #Dow #depression #WallStreet https:// twitter.com/business/statu s/980886986843095040 …"
2018-04-02;1;"ぎゃ！ (￣▽￣;) 【NYダウ】 23,432.85 ▼2.78% -670.26 [03:49] https:// nikkei225jp.com/nasdaq/ #dow #ダウ"
2018-04-02;6;"Thanks @realDonaldTrump #Dow pic.twitter.com/5DKE4tUlo2"
2018-04-02;1;"-700 DOW JONES PLUNGES #TRUMPSFAULT #dow @NBCNews @AP @washingtonpost @nytimes @realdonaldtrump @POTUS https:// twitter.com/businessinside r/status/980871414738808834 …"
2018-04-02;3;"Morey aaro aaro #Dow Pran .. Disha horiye, #NASDAQ jhoriye .. More aaro aaro #Dow pran Aaro Aaro Prabhu, Aaro aaro .. Tumi #Wallstreet ke dhore maaro #Bubble phatiye, S&P jhoriye Tumi declare karo Recession #Tagore influenced Bangla poem on Stock-Market collapse"
2018-04-02;2;"DOW dumps 750+ today, breaks Feb lows.... the $ DIA $ SPY #Dow #SP500 charts said? published Mar. 22 w/a written #technicalanalysis at https:// crushthestreet.com/articles/techn ical-analysis/trade-wars-fedspeak-plunges-dow-sp-500-charts-say … pic.twitter.com/qXwwtV2hvA"
2018-04-02;3;"El #dow también cede su media de 200 queda su mínimo previo de 23360, y la SM200 del #nas100 en 6308, veremos como cierra este lunes que parece bien negro y teñido de rojo pic.twitter.com/4RkbziGmAJ"
2018-04-02;1;"#Dow down -740 points. $ DJIA $ DIA #DowJones"
2018-04-02;3;"US indices update, DOW falls below 200 DMA: #DOW 23392.98 -2.95% #SPX 2559.92 -3.07% #NDX 6342.10 -3.63% #VIX 24.8 +24.19%"
2018-04-02;1;"Now #DOW is down 720 points Can we see 1000+ point today ? Let's see !!"
2018-04-02;1;"Chinese tariffs + #trump attacks on #Amazon = #dow down nearly 700 pts. #Maganomics"
2018-04-02;1;"#DOW falls more 600 pts as #Amazon and #tesla pull #TechCompanies down"
2018-04-02;1;"Holy shit #dow down over 500 as of noon! @realdonaldtrump is dead weight, America has to toss him overboard so we can get back to making progress. pic.twitter.com/RJ23ElvFOR"
2018-04-02;3;"North American markets just took a sharp decline after the opening bell. One does not need to look far to find out why... #DOW #SPY #tariffs http:// business.financialpost.com/news/economy/u pdate-6-china-hammers-u-s-goods-with-tariffs-as-sparks-of-trade-war-fly …"
2018-04-02;5;"US Opening Calls: #DOW 24036 -0.38% #SPX 2631 -0.24% #NASDAQ 6529 -0.51% #IGOpeningCall"
