date;retweets;text
2019-12-31;0;"#Stocks rallied on the final day of 2019 heading into the new decade, capping off a blistering 10 years of gains. #DOW #Nasdaq #TSE #NYSE #StockMarket #Money #Finanical #Investing"
2019-12-31;1;"Break out the bubbly It was a very good year #Stocks close out 2019 with #Dow up 22% #Nasdaq up 35% #SP500 up 29% @KNX1070 @MottekOnMoney #HappyNewYear"
2019-12-31;0;"#Stocks turn higher just before final closing bell of banner year 2019. #Dow up 42, #Nasdaq up 15 #SP500 up 5 #Gold settles $1523.10, up 18.9% for the year, #Oil $61.06, up 34.5% in 2019 @KNX1070 @MottekOnMoney #HappyNewYear"
2019-12-31;0;"Das Aktienportfolio auf dem iPhone verwalten. Gewinn & Verlust jederzeit im Blick. #DOW #ios #SMI #handel @ShoutGamers https:// itunes.apple.com/de/app/portfol io-aktien-anlagen-im-ueberblick/id1137454363?mt=8&at=11l5GX&ct=twitter …"
2019-12-31;2;"In just one year we’ve taken you on a bullish journey from below 2,400 to 3,250 covering a distance of 850 points on SPX. We’ve predicted almost every ... Read More --->>> https:// mailchi.mp/a8f845eab329/n ewsletter-2560979 … #SPX #DAX #EURUSD #GBPUSD #USDJPY #FTSE #DOW #NASDAQ #USOIL #GOLD #trading pic.twitter.com/srfjnrYD0Y"
2019-12-31;0;"I designed them with a team of engineers & PhD in mathematics. The #algo on the chart = #MachineLearning program that predicts short-term directions, the dashed lines track #HFT trading, and the bottom indicator is a regime-switching algo. I use it in #ES_F #oil #NQ #Dow etc"
2019-12-31;4;"Wall Street abre la última sesión de un año espectacular: El #Dow cede levemente, el S&P plano y el #Nasdaq sube ligeramente: La confianza del consumidor de diciembre queda en 126,5 https://www. eleconomista.es/mercados-cotiz aciones/noticias/10277641/12/19/Wall-Street-abre-la-ultima-sesion-de-un-ano-espectacular-con-caidas-moderadas.html … via @elEconomistaes @eEAmerica @Economiahoymx pic.twitter.com/QIF6vo4vs3"
2019-12-31;0;"#BreakingNews President announces date set for signing of #USA #China #trade deal, #stocks turn higher, wrapping up banner 2019 #Dow up 16, #SP500 up 2, #Nasdaq up 10 @KNX1070 @MottekOnMoney #HappyNewYear https:// twitter.com/realDonaldTrum p/status/1212014713808273410 …"
2019-12-31;0;"#Apple Was the #Dow ’s Best Stock in 2019. I have no idea what happens next Barron's. Why not wait and see? https:// apple.news/AjrPIK6aERhKGi VlCG4Qn-A …"
2019-12-31;4;"That's A Wrap via #CautiousInvestor #Dow 28,462.14 -183.12 -0.64% $ SPX 3,221.29 -18.73 -0.58% #Nasdaq 8,945.99 -60.62 -0.67% #GlobalDow 3,247.05 -17.48 -0.54% #Gold 1,523.70 5.10 0.34% #Oil 61.21 -0.47 -0.76% Update https:// traderscommunity.com/index.php/mark et-talk/1897-market-weekly-december-29-2019-january-4-2020 … Party Time https://www. youtube.com/watch?v=oBAEcY dinO8&feature=youtu.be …"
2019-12-31;0;"It was predicted in 2016, that the #DOW would hit 25,000 by 2019. Today we’re at over 28,400 #market #MarketProfile #2020 #Investing #Trade"
2019-12-31;0;"Not one ....but two You forget #MSFT #Microsoft Apparently the mcap of both companies is $250 billion *more* than the *entire* #DAX30 or some silly fact like that lol If either or both companies fall then markets, esp #NQ and #Dow are in trouble... #BringItOn https:// twitter.com/bloomtrader/st atus/1211990551324758016 …"
2019-12-31;4;"#SPX $ SPX #ES_F #Dow $ NQ #NQ #NDX $ RUT #DAX $ DJIA #FTSE $ ES_F $ YM_F $ QQQ $ Dow Pink zone held Short t/f only Initial targets in blue; just need #APPl $ APPl to tank somewhat pic.twitter.com/XAgARcf5CG"
2019-12-31;0;"US Stock futures flat as Wall Street prepares to ring out banner year ... MARKETWATCH The stock market was on track to ring out a banner year in mild form Tuesday, with index futures flat against a backdrop of thin, holiday trading. #DOW https://www. marketwatch.com/story/stock-fu tures-flat-as-wall-street-prepares-to-ring-out-a-banner-year-2019-12-31/print …"
2019-12-31;0;"Das Aktienportfolio auf dem #iPhone jederzeit im Überblick. #DOW #app #SMI #trade @GamerRetweeters https:// itunes.apple.com/de/app/portfol io-aktien-anlagen-im-ueberblick/id1137454363?mt=8&at=11l5GX&ct=twitter …"
2019-12-31;0;"#FelizMartes #Traders !! Cada mañana infórmate de lo que está pasando en los mercados INSCRÍBETE http:// j.mp/2lncHtm #EURUSD #Oil #xauusd #SP500 #DOW #USDOLLAR #DayTrading #Forex #fx #Criptomonedas #Banks #GBPUSD #GBP #BuenMartes pic.twitter.com/S6HdUKOxU6"
2019-12-31;0;"Dow Jones tests support at 28440. If it breaks, next support level at 28355. #forex #DOW #JONES pic.twitter.com/CbJ9mCWgWa"
2019-12-31;0;"Day ending - 31/12/2019 - Closed Points 0 #dayTRADER #stockTRADING #stockMARKET #FTSE100 #SP500 #DJ30 #NASDAQ #DAX #NIKKIE225 #USOIL #US30 #Dow #DowJones30 #US100 pic.twitter.com/XUfrWWQLkO"
2019-12-31;0;"$ DOW in Downtrend: Stochastic indicator peaks and leaves overbought zone. View odds for this and other indicators: https:// tickeron.com/go/1070979 #Dow #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today pic.twitter.com/GrGE2gnicg"
2019-12-31;1;". #Dow industrials in 2020 will hit 32,000, predicts #Trump ’s trade adviser Peter Navarro :::: #Trade #Tariffs #InterestRates #DowJones #Nasdaq #Investors #Investing #Investments #401K #RothIRA #IRA #Bonds #Stocks #MutualFunds #StockMarket #StockMarketNews https://www. marketwatch.com/story/trumps-t rade-adviser-peter-navarro-forecasts-at-least-a-13-gain-for-the-dow-industrials-in-2020-2019-12-31?mod=home-page …"
2019-12-31;0;"CFRN Daily Live #Emini Broadcast (since 2005) January 2nd, 2020, our show will be available LIVE at: http:// CFRN.net/live http:// YouTube.com/CFRN/live https:// Twitter.com/CFRN https://www. facebook.com/EminiFuturesLi veTrading/ … https://www. cfrn.net/daily-live-bro adcast-link/ … #sp500 #dow #gold #crude #nasdaq #russell #futures"
2019-12-31;1;"$ BYND #BeyondMeat , $ BYND = On watch thru 82.93 #cnbc #Dow #Markets #stockstowatch #Yieldcurve #smallcaps #pennystocks #NASDAQ #StockMarket #portfolio #news #today #business #analysis weekend is move in day, your welcome JMHO"
