date;retweets;text
2020-06-21;5;"افتتاح الاسواق على جاب سعرى لاعلى فى #الذهب , والعقود الاجلة للمؤشرات جابات لاسفل فى #الداوجونز , #الاس_بى و #ناسداك GOLD +50 US #Futures #Dow -102 #S &P500 -12.75 #Nasdaq -38"
2020-06-21;0;"#trading #gold #dow scalping pic.twitter.com/yI3emRzcAi"
2020-06-21;9;"Markets have reopened lower. Cases accelerating in the US and Germany over the weekend. #DOW 25470 -1.52% #SPX 3051 -1.46% #NASDAQ 9889 -1.15% #RUSSELL 1397 -1.54% pic.twitter.com/0eHbHwp7Lc"
2020-06-21;12;"18 haziran persembe #dj #DowJones #Dow #DowJonesFutures Goruslerim https:// youtu.be/T1WmQYJeRfg"
2020-06-21;2;"Dünya piyasaları , emtialar ve Bist genel görünüm yorumlarım ve gelecek hafta beklentim ; #Bist100 #Bist30 #endeks #xu100 #xu030 #viop #dow #dax #sp500 #brent #dolarTL #xauusd #VIX"
2020-06-21;10;"Weekend markets update: #DAX 12004 -0.91% #DOW 25373 -1.02% #FTSE 6165 -0.76% #HANGSENG 24103 -0.43% #IGWeekendMarkets"
2020-06-21;0;"With 2hrs to go @WeekendWallSt now pointing to a larger Red open for tonight futures at -$269 pts on #DOW https:// twitter.com/joefriday_714/ status/1274730567918071810 … pic.twitter.com/OX8oeA6Da0"
2020-06-21;2;"Just looked through the 30 components of the #DOW - in my opinion, worthwhile looks in $ AAPL $ MSFT fresh daily/weekly close ATHs, $ WMT weekly hammer bottom attempt at key pivot on retrace after fresh ATH off ER, $ JPM $ AXP value based backtesting long term rising 5yearMA support."
2020-06-21;4;"6/21 - 7/20, #StockMarket will be volatile, conflicting, negative. Sudden drop from the top expected. Financial losses, catastrophe, violence are indicated and strengthened by #solareclipse . Follow for more details, RT. #NASDAQ #DOW #SP500 #coronavirus pic.twitter.com/rGVLpIAJwq"
2020-06-21;1;"#spx #dow #emini #nasdaq #qqq #spy #djx #djia #ES_F $ spx $ djia $ ixic $ spy $ djx $ qqq $ ES_F https:// twitter.com/lemasabachthan i/status/1274750124539949056 …"
2020-06-21;0;"#DOW IJ Market :Now down 228 points !!"
2020-06-21;8;"#DAX 12081.5 -0.25% #DOW 25473 -0.63% #FTSE 6188.9 -0.38% #HANGSENG 24131.8 -0.30% #IGWeekendMarkets"
2020-06-21;1;"Do follow us on Instagram also to view all our memes - https://www. instagram.com/memesonmarkets/ #stocks #bse #nse #mcx #nifty #sensex #banknifty #stockmarkets #markets #futures #options #derivatives #trading #crude #mutualfunds #dow #nasdaq #Reliance #Corona #CoronaVirus"
2020-06-21;0;"#Charts #trading $ SPX #SPX #ES_F $ ES $ SPY $ DOW #DOW $ RUT #DAX #FTSE $ NQ #NQ #QQQ $ QQQ Focusing lot more on my own trading & charting lot less on #Finsh1t Charts past wk all valid; in history Up to each pi to note #IZ & respective descending lower & upper ascending trgts GLA"
2020-06-21;2;"Investors need to be cautious about the #coronavirus NEWS HEADLINES. The FACT is that since June 3, less than 5% #COVID19 conducted tests in the US are POSITIVE. #NASDAQ $ QQQ $ XLK #SP500 $ SPY $ SPX #DJIA $ DIA #DOW pic.twitter.com/nueiMHNkaL"
2020-06-21;1;"SPX, DAX and Nasdaq started the week in bearish weekly bias territory and continued down until they hit their respective swing long entry zones. Read More --->>> - https:// mailchi.mp/41a51465aad0/n ewsletter-2777580 … #SPX #DAX #EURUSD #GBPUSD #USDJPY #FTSE #DOW #NASDAQ #USOIL #GOLD #trading pic.twitter.com/cKQCZLxaE0"
2020-06-21;0;"During the weekend the #Dow is down 200 point. Market will open on #Gap down. $ ES pic.twitter.com/kWR3i1K3b1"
2020-06-21;0;"The importance of my 3 stars*** daily #trading scalping #us30 #dow #sp #dax #nq #es_f pic.twitter.com/SqnQ1HvYWf"
2020-06-21;5;"Happy Father's Day, ITC! Yours Value Investor #itc #HappyFathersDay #HappyFathersDay2020 #papa #dads #stocks #bse #nse #mcx #nifty #sensex #banknifty #stockmarkets #markets #futures #options #derivatives #trading #crude #mutualfunds #dow #nasdaq #Reliance #Corona #CoronaVirus pic.twitter.com/WvSENFC3HF"
2020-06-21;0;"Markets have reopened lower. Cases accelerating in the US and Germany over the weekend. #DOW 25470 -1.52% #SPX 3051 -1.46% #NASDAQ 9889 -1.15% #RUSSELL 1397 -1.54% pic.twitter.com/52i9k1ErmD @IGSquawk"
2020-06-21;0;"#Dow #forex #Nadex here is the bet of the week pic.twitter.com/Xvt0sOw6uL"
2020-06-21;0;"#Dow E-mini #Futures #YM_F 159 Pts (0.62%) to 25,370. Check Advanced Futures Chart with Automatic #Fibonacci Lines, Support & Resistance, Futures Money Flow Chart & Alert, Futures VWAP Chart #futurestrading #Investment #investing #stocks #StockMarket https:// apple.co/2MDBKUP pic.twitter.com/DSsTyGKFhA"
2020-06-21;0;"#Dow that was a nice tickle bought some back 25409 & 25422 fin tonight now on Dow"
2020-06-21;0;"US #Futures #Dow -102 #S &P500 -12.75 #Nasdaq -38"
2020-06-21;0;"Anybody running a #crowdfunding campaign on #startengine #wefunder #crowdfunder #fundable etc should be attracting investors from #WallStreet and the #Dow #Nasdaq and #SP500 roller coaster ride - Get more #investors to look at your deal - https://www. youtube.com/watch?v=cc10ae sjrLg …"
2020-06-21;0;"#Dow ve #Sp500 ise kapanışta aşağı kırılım yaptılar ve düşüşe geçtiler. Bu aşamada ABD negatif ayrıştı diyebiliriz. Çünkü genel anlamda başka borsalar etkilenmedi. #Dax bir rectangle içinde yön tayin etmeye çalışıyor. Görünüm pozitif. Şimdilik yurtdışı bizi etkilemedi. pic.twitter.com/4wVPZlnInM"
2020-06-21;0;"#Nifty #BankNifty #NiftyBank #DJIA #DowJones #Dow #Nikkei #CAC #DAX30 #Gold #Copper #Crude Watch #HindUnilvr #ITC #Auropharma #itc #Tatamotors pic.twitter.com/X5XxYbEFt0"
2020-06-21;0;"Haven’t done one of my $ DIA #DOW 30 component reviews in awhile - will run through them later and give some thoughts on overall directional bias and some RS / RW names."
2020-06-21;0;"#dow Parece que la apertura de los Futuros no viene nada bien dow jones bajando cerca de in -1%. pic.twitter.com/nKsMYIs3NM"
2020-06-21;0;"Sol sütun beyaz renk #bist100 Sağ sütun #dowjones Sarı eğimli trend: ana güvenlik hattı Bu teroriye gore Kuresel #borsa lar güvenli bölgede orta vadede #Dow 25 üzeri yeni dip yapmak isterken #xu100 ben de biraz dinleneyim demesi makul karşılanır UV de pozitiflik bozulmaz pic.twitter.com/6kZSrW51lb"
2020-06-21;0;"#SP500 MY TARGET ...and in the mouth all feet... $ SPX #SPX #ES_F $ ES $ ES_F $ SPY $ DOW #DOW $ RTY $ RUT #DAX #FTSE $ NQ #NQT #Bloomberg #DonaldTrump #Harmonics #Charts #trading pic.twitter.com/s57fQm7sMo"
2020-06-21;1;"#Dow $ Dow fut closing price 25513,closed below key support level 25600. Next support at 24850 $ S &P500 future $ SPY closing price 3058. Closed below key support zone 3110. Next support at 3020. Both bouncing above 25600 & 3110 will be bullish for markets. #nifty #banknifty"
2020-06-21;0;"$ DOW in +1.17% Uptrend, growing for three consecutive days on June 19, 2020. View odds for this and other indicators: https:// tickeron.com/go/1763181 #Dow #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today pic.twitter.com/PpsHotMHr7"
2020-06-21;2;"#dow @25,388 pre https:// twitter.com/RafKadian/stat us/1274561664558477315 …"
2020-06-21;1;"#Dow #Nasdaq #SPX are all near their all time highs! A revolutionary change will come in this world! A new invention is abt to change this world! After a doom there is a gloom! India is next BabyBoomber! And i believe a mother of bull run will emerge in india over decades!"
2020-06-21;0;"APPLE INC:- Apple Inc's market cap is $1.52 Trillion, which is more than GDP* of following countries:- #Spain $1.39T #Australia $ 1.37T #Mexico $1.27T #Indonesia $1.11T *As per IMF (2019 estimates) #Apple #GDP #IMF #StockMarket #DOW #usmarket #USA #America"
