date;retweets;text
2018-06-08;7;"Metals, Mining & Markets Update for June 8th is out!!! Mickey and Rob bring us up-to-date on the markets == HERE ==> | https:// youtu.be/zEfa9RV1NRI | #Stocks #DOW #NASDAQ #Commodities #Currencies #Oil #Copper #Gold #Silver #Energy #Uranium @mercenarygeo @miningclips pic.twitter.com/KPi1hctyMp"
2018-06-08;1;"#Dow posts best week since #March as traders shake off G-7 #trade jitters > https://www. marketwatch.com/Story/dow-futu res-slide-130-points-as-g-7-leaders-feud-over-trade-2018-06-08?&siteid=yhoof2&yptr=yahoo … $ DJIA $ SPX $ SPY #DowJones $ DJI $ COMP"
2018-06-08;0;"THE BAD BOYS FAE BANK STREET ARE BACK IN THE BIG TIME! CAMAAAN #DOW @Medda1897"
2018-06-08;0;"$ Stock high probability breakout opportunities with multiple time frame support/resistances timed with the SP500 60m levels. #stocks #stock #options #option #sp500 #dow #nasdaq #etf #support #resistance #opportunities #stocktweets #instagram pic.twitter.com/JMH7hZoucT"
2018-06-08;2;"Marktgeflüster (Video): Ironie der Geschichte #Dax #Dow #Euro #Dollar #EURUSD #Forex #Gold #Öl https:// finanzmarktwelt.de/marktgeflueste r-video-ironie-der-geschichte-92341/ …"
2018-06-08;2;"Road to #Manono & in part for $ AVZ with #Chinese delegates pictured here & straight from #DRC #lithium #China #CATL #ASX #ausbiz $ RIO #finance #tesla #dow https:// twitter.com/zoekabila/stat us/999179183468240896 …"
2018-06-08;7;"#DOW bounced off the double support today. #djia #spx pic.twitter.com/E5mh2lMOIc"
2018-06-08;2;"Height of tracking #markets as soon as #India closes people start tracking #sgx then till midnight they update on uncle #Dow and whole weekend bhuj #nifty #facepalm and those every minute checking news is routine"
2018-06-08;1;"Mr. Powell... Don’t raise rates The latest casualty? Brazil Consider #Fed #ECB unwinding is hurting! Want to read WHY you shouldn’t? https://www. linkedin.com/feed/update/ur n:li:activity:6410807255704313857 … #USD $ SPY #Dow #EUR #Gold #Silver $ GLD $ GDX $ SLV $ USO #OOTT #Argentina #Turkey"
2018-06-08;0;"Now Trade #Bitcoin #AMAZON #APPLE #PAYPAL #DAX #CAC40 #NASDAQ #dow #ftse #cfd #indices #index #commodities #trader #trading #Volkswagen #VOW > http:// fxmgm.com"
2018-06-08;2;"¿Quieres saber cuáles son los principales proyectos de @DowChemical en #EconomíaCircular , en qué consisten o cuáles son sus beneficios para el #MedioAmbiente ? Ya puedes averiguarlo accediendo al #InformeDeSostenibilidad Global de #Dow : https:// buff.ly/2Jnmczv #Dow2025 pic.twitter.com/LY7mpHqnRw"
2018-06-08;0;"#DAX leicht im Minus/ #Dow legt weiter zu, #Technologie mit Abgaben/Asien: Nachgebend http:// bit.ly/2JmbQ68"
2018-06-08;0;"#Dow #stock #Nike could race higher ahead of earnings next week http://www. myoffshorebroker.com/p/4095618857/2 018/03/17/dow-stock-nike-could-race-higher-ahead-of-earnings-next-week?utm_medium=social&utm_source=twitter …"
2018-06-08;0;"Günlük doviz kurları Kaynak : @BloombergHT Tarih/ Saat : 08.06.2018 / 10:30 #kadingibikadin #QudsDay4Return #economics #dolar #Dow #bitcoin pic.twitter.com/PfaLb07fT9"
2018-06-08;0;"#DOW Tagesausblick: Gewinnmitnahmen vor Kanada-Gipfel #video $ DAX http:// gmtr.ly/E1x44zQgS"
2018-06-08;0;"Videoausblick: Anschnallen bitte! #Dax #Dow #Euro #Dollar #EURUSD #Forex #Gold #Öl https:// finanzmarktwelt.de/videoausblick- anschnallen-bitte-92232/ …"
