date;retweets;text
2017-04-18;0;"The #US #stock #markets were down today. S&P 500▼, #Dow Jones Industrials▼, and #Nasdaq ▼."
2017-04-18;3;"#Dow closes down 114 $ GS $ JNJ $ UAL move lower @KNX1070 @CBSLA"
2017-04-18;0;"Marktbericht mit Lars Hoffmann: Risiken überwiegen - #DAX #EURUSD #Dow #Trading Zum Video: https://www. welovetrading.de/seiten/211-ber ufstouri/Videos/748-risiken-ueberwiegen …"
2017-04-18;0;"Der neue Tradingplan für den Dow Jones ist jetzt da. #Elliottwave #Finanzen #Zins #dow #usd #markets"
2017-04-18;0;"Marktgeflüster (Video): Keine Rückkehr zur Normalität... #Dax #Dow #Euro #Dollar #EURUSD #Forex #Gold #Öl http:// finanzmarktwelt.de/marktgeflueste r-video-keine-rueckkehr-zur-normalitaet-57033/ …"
2017-04-18;2;"Only 2980 points to go #Dow pic.twitter.com/2GG2EtSVAm"
2017-04-18;1;"#Dow Nouvelle incursion < 20500 ...et nouvelle attaque du support oblique LT (tweet préc.)"
2017-04-18;0;"@JFD_Brokers Live Trading TV startet in 10 Minuten = 16:15 Uhr https://www. youtube.com/watch?v=nJRSOw DYk4o … - #Dow #GBP"
2017-04-18;2;"#Stocks slip at opening bell $ GS leads market lower #Dow is down 67 Updates at 20 and 50 @KNX1070 @CBSLA @KNXFrank"
2017-04-18;0;"Markus Koch - Wall Street am Dienstag - #Dow #sp500 #EURUSD & Co. Zum Video: https://www. welovetrading.de/seiten/224-mar kus-koch/Videos/747-markus-koch …"
2017-04-18;0;"Aktuell: US-Industrieproduktion mit Schwäche im verarbeitenden Gewerbe #Dow #Dax #Euro #Forex http:// finanzmarktwelt.de/aktuell-us-ind ustrieproduktion-mit-schwaeche-im-verarbeitenden-gewerbe-57016/ …"
2017-04-18;3;"US Opening Calls: #DOW 20572 -0.32% #SPX 2342 -0.29% #NASDAQ 5384 -0.26% #IGOpeningCall"
2017-04-18;0;"Serious question: Considering this thread, can the #Fed really raise rates at the pace they expect? $ TLT #SPX #DOW #GOLD $ DXY https:// twitter.com/Canon_MA/statu s/854297487917502464 …"
2017-04-18;0;"#Trump - #Dow Jones - #Euro Stoxx 50 - #Unternehmensgewinne - #KGV - Ein Gastbeitrag der FIDUKA Depotverwaltung http:// fb.me/1Pge19rKX"
2017-04-18;0;"Der #DowJones #Dow hat gestern deutlich Boden gut gemacht. Er könnte heute auf der Oberseite weiter ... http://www. day-trading-live.de/de/news_245148 .html … ?"
2017-04-18;0;"#peketec - Tagesausblick für den 18.04.2017 http:// peketec.de/portal/kolumne n/peketec/2017-04/tradingtag-im-ueberblick-berichtsaison-nimmt-nun-fahrt-auf-1753628/ … #Dax #Dow #Börse #economy #Amazon #Netflix #Finanzen"
2017-04-18;0;"Videoausblick: Zwischen Sorglosigkeit und Kriegsgefahr... #Dax #Dow #Euro #Dollar #EURUSD #Forex #Gold #Öl http:// finanzmarktwelt.de/videoausblick- zwischen-sorglosigkeit-und-kriegsgefahr-56932/ …"
