date;retweets;text
2017-07-12;4;"Wall Street al alza: #Yellen trae la paz a los mercados e impulsa al #Dow a máximos históricos http://www. eleconomista.es/mercados-cotiz aciones/noticias/8493348/07/17/Wall-Street-abre-al-alza-la-presidenta-de-la-Fed-trae-la-paz-a-los-mercados-.html … via @eleconomistaes pic.twitter.com/K0YKMzY6hZ"
2017-07-12;0;"MÄRKTE USA/Yellen-Aussagen treiben Wall Street an - #Dow auf Rekordhoch: Von Thomas Rossmann… http:// dlvr.it/PV7wBx ❚FINANZNACHRICHTENde"
2017-07-12;9;"#DOW closes at new record high. Not tired of all of this #WINNING pic.twitter.com/sy8Ni1WNz1"
2017-07-12;0;"#Marktueberblick #Dow #Jones Nvidia Tesla #Daimler Commerzba... http:// pilt.de/marktueberblic k-dow-jones-nvidia-tesla-daimler-commerzba/ … #Zeitkultur pic.twitter.com/BFkb5VYtKp"
2017-07-12;0;"#wsj #nyt #forbes #pennystocks #dow #new #company #unknown NNSR #stockmarket #smallFloat #watchlist #stocks #stock #otcmarket #nasdaq #penny"
2017-07-12;0;"Marktgeflüster (Video): Die Fed verliert den Glauben! #Dax #Dow #Euro #Dollar #EURUSD #Forex #Gold #Öl #Fed https:// finanzmarktwelt.de/marktgeflueste r-video-die-fed-verliert-den-glauben-63577/ …"
2017-07-12;0;"MÄRKTE USA/Yellen-Aussagen befördern Aktien nach oben - #Dow auf Allzeithoch: NEW YORK (Dow… http:// dlvr.it/PV3tZc ❚FINANZNACHRICHTENde"
2017-07-12;2;"Top quartile of firms generate average annual return of 18% whereas average of rest of #DowJones = 6%. #LeonardoLive #Dow #StockMarket pic.twitter.com/d59ALpQDLe"
2017-07-12;3;"Ahora si el #dow perforar 21275 del miércoles y #sp500 debajo de 2400 al menos 6 7 por ciento de caída en 4) o comienzo de tendencia bajista pic.twitter.com/viuwcIPRV1"
2017-07-12;0;"Aufschläge nach Yellen-Rede. Die Fahrt geht weiter im #Dow und zwar ordentlich http://www. trading-treff.de/trading-an-der -boerse/dow-jones-kursziel-27300-keine-top-bildung … #wallstreet #finance pic.twitter.com/80ps1xjwW3"
2017-07-12;1;"En la Bolsa de #EU si miro #XLF en onda 5 final, por lo tanto al #dow lo espero en 21600/21800 y sp500 2470(2490 para completar cortos¡ pic.twitter.com/AN4vm9gakD"
2017-07-12;0;"@JFD_Brokers Live Trading TV startet JETZT = 16:15 Uhr: http:// go.guidants.com/#c/JFD-Brokers - #Dow #SPX #DAX #EURUSD"
2017-07-12;2;"Al #dow lo espero en 21600-21800 para ir 100 % corto #EU estamos en la onda v de 5 de 5) de la serie del 2016 y potencialmente 2009 y 1974"
2017-07-12;1;"#BreakingNews #Dow rallies to record high UP 150 to 21,559 $ AMZN +9 to 1003 on record #AmazonPrimeDay @KNX1070 @CBSLA"
2017-07-12;0;"#dowjones m60 #chart im steigenden #keil ? #börse #aktien #dow #stock #yellen pic.twitter.com/Z7WDy5Bh9M"
2017-07-12;1;"Keine Äußerungen zu Balance-Sheet-Reduktion = #DAX #SPX #Dow bullish..."
2017-07-12;0;"#DOW mit Ausbruchschance (Long) über 21.460 Punkten. Enger Stop mit -55 Punkten möglich! #boerse #indizes /SS pic.twitter.com/KkWzToHbw7"
2017-07-12;0;"#peketec - Tagesausblick für den 12.07.2017 https:// peketec.de/portal/kolumne n/peketec/2017-07/tradingtag-im-ueberblick-russlandaffaere-belastet-warten-auf-fed-und-berichtsaison-1766613/ … #Dax #Dow #Börse #economy #Pepsico #Snap #Fed #Finanzen"
2017-07-12;0;"Videoausblick: Der Beweis für die Trump-Rally... #Dax #Dow #Euro #Dollar #EURUSD #Forex #Gold #Öl https:// finanzmarktwelt.de/videoausblick- der-beweis-fuer-die-trump-rally-63451/ …"
2017-07-12;0;"(Romandie) La présidente de la #Fed porte le #Dow Jones à un record à Wall Street : Wall Street a terminé en.. https://www. titrespresse.com/26944231701/fe d-dow-jones-wall-street-presidente-record …"
2017-07-12;0;"The #FTSE 100 posted its biggest daily gain since April and the #Dow Jones charged to a new intraday record high"
2017-07-12;0;"Surprisingly #API & #EIA data having nice concurrence.But within weeks they wil be two sides of coin. #OOTT #NYMEX #NYSE #DOW #FTSE #Oil #CL pic.twitter.com/7Fm4FaI2D6"
2017-07-12;0;"#Dow #Chemical to divest part of Brazil #ag business for $1.1bn ( @DowChemical #AgroSciences #corn #DowDupont ) https://www. icis.com/subscriber/new s/2017/07/12/10123580/dow-chemical-to-divest-part-of-brazil-ag-business-for-1-1bn/ …"
2017-07-12;0;"MÄRKTE USA/Yellen-Aussagen treiben Wall Street an - #Dow auf Allzeithoch: Von Thomas… http:// dlvr.it/PV5Gkr ❚FINANZNACHRICHTENde"
2017-07-12;0;"#Dow Jones Short am Weekly R1/Daily R2 nach Trendwende M5. TVK 38.2 und 50er Retr., rest open end #trading #daytrading #börse pic.twitter.com/cx87IbAjk1"
2017-07-12;0;"$ YM_F And here is how we saw Dow futures yesterday, made new highs yet again. #Elliottwave $ INDU #Dow pic.twitter.com/RKAqr6cJPa"
2017-07-12;2;"Chiusura #Borsa : #FtseMib 1.52% #DAX 1.52% #CAC 1.59% #DOW 0.56% #NASDAQ 0.96% #EURUSD 1.1414 #Oro 0.44% #Petrolio 0.89%"
2017-07-12;0;"BREAKING: #Dow just hit all-time high"
2017-07-12;1;"#Dow hits intraday record high, S&P close behind on dovish #Yellen testimony"
2017-07-12;1;"The #Dow popped 166 points this a.m., hitting a new #recordhigh of 21565.41. pic.twitter.com/GzC5x7A1TU"
2017-07-12;0;"Dicamba and 2-4D is not a long term solution it is just a step in the right direction. #Dow reformulated 2-4D and EPA was slow to approve"
2017-07-12;1;"Apertura USA: #DOW 0.51% #NASDAQ 0.89% #FtseMib 1.34% #DAX 1.35% #CAC 1.57% #EURUSD 1.1418 #Oro 0.58% #Petrolio 2.28%"
2017-07-12;2;"#Dow rises above previous #record close - up over 100 pts at the open pic.twitter.com/ye4hMFZRjP"
2017-07-12;0;"#GoodMorning #stocks rally on #Fed chair Janet Yellen's estimony on economy, interest rates #Dow +125 @KNX1070 @CBSLA"
2017-07-12;0;"Dow Hourly structure shows an ending pattern http:// buff.ly/2uQyN7K #djia #dow #us #stocks pic.twitter.com/54e1hmXg2z"
2017-07-12;0;"Daytrading mit Jochen Schmidt: #DAX , #DOW , EURUSD - Forex & CFDs live - 11.07.2017 #video $ DJIA http:// gmtr.ly/4k1CJJyB7"
